id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24501355,Outdoorsy Garden Level Suite in Dunbar,123374782,Dunbar Southlands,49.24951,-123.17636,Entire home/apt,199,2,76,2019-07-06,5.55,2,171
24505224,Cozy 4 Bedrooms Vacation House in Point Grey,185123487,West Point Grey,49.26007,-123.20343,Entire home/apt,299,2,18,2019-06-19,1.26,1,35
24505232,Fantastic Townhouse w/ Private Rooftop Patio,122773552,Downtown Eastside,49.28214,-123.11142,Entire home/apt,133,2,18,2019-06-07,1.38,4,82
24517031,Sunny Bedroom for One in Vancouver Heritage house,3150401,Kensington-Cedar Cottage,49.25523,-123.07695,Private room,41,1,2,2018-08-26,0.16,3,0
24524585,"Light & Bright DT, sleeps 5 w/ PARKING!!",182414643,Downtown,49.27917,-123.12482,Entire home/apt,129,1,105,2019-07-02,7.08,1,55
24528249,Skytrain & Airport /One Bedroom Suite,28946580,Marpole,49.21318,-123.1132,Entire home/apt,88,1,29,2019-07-04,2.41,1,266
24535259,New York Style Down Town Loft One Bed in Yaletown,31189071,Downtown,49.27841,-123.12306,Entire home/apt,160,1,98,2019-07-03,6.82,2,120
24537852,Gorgeous 720 sqft LOFT in downtown Vancouver,31740688,Downtown,49.27865,-123.12104,Entire home/apt,199,2,39,2019-07-01,2.7,1,20
24541127,Sunny Upper Level Suite sublet,25567962,Hastings-Sunrise,49.27883,-123.04536,Entire home/apt,94,3,7,2019-06-25,0.51,2,27
24553466,Sunrise Suite - Convenient and comfortable!,160258968,Hastings-Sunrise,49.2909,-123.05441,Entire home/apt,140,2,35,2019-07-04,4.2,1,16
24559993,"Great Location! Clean, Comfy Studio + Free Parking",2568168,West End,49.27927,-123.12952,Entire home/apt,125,25,24,2019-06-01,1.67,1,135
24580994,Mount Pleasant Sweet Suite,7116781,Mount Pleasant,49.26655,-123.1096,Entire home/apt,140,4,5,2019-07-01,0.4,1,3
24583538,Deep Roots Grove master bedroom #U1,185558103,Kerrisdale,49.22908,-123.14128,Private room,70,1,73,2019-07-06,5.09,6,17
24583987,A  quiet hideaway for the budget traveller,31938506,Sunset,49.21469,-123.07863,Private room,88,2,26,2019-06-21,3.05,2,19
24605135,Bright and Warm Family Friendly House,1457684,Kensington-Cedar Cottage,49.2376,-123.08426,Entire home/apt,199,3,2,2018-08-21,0.18,1,6
24626426,Amazing 2beds2baths next to Main St,120944872,Riley Park,49.2423,-123.10149,Entire home/apt,160,1,63,2019-06-30,4.62,4,52
24631879,The Cozy Garden Suite,186142536,Grandview-Woodland,49.26419,-123.07496,Entire home/apt,199,1,31,2019-06-25,2.17,1,22
24632717,Detached 6 bedroom 2 bathroom two level house,31832267,Arbutus Ridge,49.25443,-123.17233,Entire home/apt,450,3,18,2019-07-07,1.3,2,153
24634635,"Clean, Bright & Modern",23681093,Kensington-Cedar Cottage,49.2535,-123.08671,Entire home/apt,224,3,2,2018-08-08,0.17,1,0
24637126,Newly Built 2 Bed+2Bath/Prime Location Vancouver,36156553,Marpole,49.20861,-123.11864,Entire home/apt,251,1,42,2019-06-25,3.27,1,204
24640541,Spacious penthouse apartment in downtown Vancouver,12942482,Downtown,49.27902,-123.129,Entire home/apt,185,8,12,2019-05-30,0.88,1,14
24646416,Roam Vancouver in Style from a Chic Hideout,186084821,Riley Park,49.24657,-123.10075,Entire home/apt,230,2,66,2019-07-08,4.59,1,62
24650295,176 Furnished 1 Bedroom water view Coal Harbour,600607,Downtown,49.29015,-123.12772,Entire home/apt,110,32,0,,NA,50,44
24652537,ççåçâ __â__åëçèçé©,161004186,Marpole,49.2145,-123.12417,Entire home/apt,279,2,5,2018-10-05,0.37,2,330
24657415,Cozy private 2 bedroom suite Vancouver free coffee,93085993,Killarney,49.21983,-123.04823,Entire home/apt,98,1,170,2019-06-27,11.64,2,38
24657892,"_Ù©ë–Çëç__Ù“ë‘_ëÄå__çë_âë¢ÄëæÄ__‘_Ç_ëÇã__è,ëèé_“___‘ëÇã",113305913,Renfrew-Collingwood,49.24538,-123.0297,Private room,50,1,9,2019-06-22,0.65,1,15
24658451,Tidy apartment in the heart of the action,22623541,Fairview,49.26217,-123.13553,Entire home/apt,72,3,3,2018-12-29,0.27,1,0
24658559,Bright Family Friendly 4 Bedroom Home w Patio,114371452,Mount Pleasant,49.25861,-123.07825,Entire home/apt,445,4,18,2019-07-09,1.42,2,22
24671100,Charming Strathcona Gem,4177367,Downtown Eastside,49.27879,-123.0806,Entire home/apt,224,2,48,2019-07-07,3.68,1,16
24676770,Cozy  room. Amazing view to Stanley Park,186501943,West End,49.29204,-123.14008,Private room,88,1,33,2019-07-05,2.45,1,58
24677513,Vancouver West Private House Second Floor,122089413,Marpole,49.20894,-123.12607,Entire home/apt,300,1,11,2019-06-02,0.8,5,143
24677663,Private Room with Bath for 2,5191869,Kensington-Cedar Cottage,49.24149,-123.07525,Private room,72,2,16,2019-07-07,1.23,3,89
24678610,Cozy 1BR in the heart of Downtown,137363515,West End,49.27947,-123.12906,Entire home/apt,299,1,84,2019-07-02,5.79,1,26
24680284,Modern home located in the best of Vancouver,18979631,Riley Park,49.2544,-123.09261,Entire home/apt,199,3,13,2018-09-03,1.01,2,0
24695516,Renovated home in the heart of Vancouver,185237832,Sunset,49.21392,-123.09769,Entire home/apt,230,2,35,2019-07-01,2.44,1,156
24699111,Luxurious Home Steps from Cafes and Restaurants,10002327,Sunset,49.23081,-123.08987,Entire home/apt,299,2,49,2019-06-26,3.76,1,304
24699527,"Commercial drive! Private room,  bath & entrance",3258067,Grandview-Woodland,49.27262,-123.07065,Private room,85,3,28,2019-07-06,2.15,1,82
24703143,NEWLY RENOVATED YALETOWN 2 BEDROOM+PARKING,186707248,Downtown,49.27746,-123.11846,Entire home/apt,319,2,61,2019-06-17,4.39,1,58
24718014,Beautiful Fully Furnished Suite,186837058,Arbutus Ridge,49.25349,-123.1673,Entire home/apt,50,30,2,2019-06-01,0.19,1,190
24718303,Spacious 2 bedroom suite 5 minutes to UBC!,39181323,West Point Grey,49.26156,-123.18674,Entire home/apt,188,10,0,,NA,7,180
24718996,cozy basement | private entrance | sleeps 6,186848621,Marpole,49.21431,-123.11954,Entire home/apt,174,2,25,2019-06-21,1.74,1,152
24719915,Luxury Waterfront New furnished Condo @Yaletown,53902475,Downtown,49.27575,-123.11405,Entire home/apt,110,61,2,2019-06-10,0.18,1,3
24721816,4 Bed Condo w/Private Patio centered in Downtown,186873173,Downtown,49.27838,-123.10855,Entire home/apt,899,2,37,2019-06-23,2.64,1,306
24737199,Prime Location! Downtown Vancouver With Huge Patio,60778780,Downtown,49.27927,-123.12523,Entire home/apt,224,2,84,2019-06-23,5.85,1,303
24737944,"Character Home, Big Backyard, Central Location",2169196,Mount Pleasant,49.25835,-123.08092,Entire home/apt,425,5,3,2018-07-28,0.24,1,0
24738177,Lakeside apartment,25509896,Kensington-Cedar Cottage,49.25689,-123.05866,Entire home/apt,75,4,4,2018-09-26,0.27,1,0
24738337,Modern Top Floor with Sunset Views,34793582,Mount Pleasant,49.25869,-123.08828,Entire home/apt,325,2,19,2019-07-06,1.37,3,334
24748690,Modern two bedroom condo in fantastic location,187102215,Fairview,49.26863,-123.14105,Entire home/apt,251,3,27,2019-07-01,1.91,1,0
24753088,Sweet Room,171146498,Arbutus Ridge,49.25446,-123.1646,Private room,118,1,6,2019-06-20,0.54,3,30
24753409,Private and Cozy Home in Kerrisdale,122089413,Kerrisdale,49.22929,-123.16302,Private room,199,1,1,2018-12-30,0.16,5,93
24755125,Latch garden dinning room,187158076,Arbutus Ridge,49.24225,-123.162,Entire home/apt,206,2,0,,NA,2,173
24756081,"Location, Location, Location
Super Sparkly Sweet",187166550,Kitsilano,49.27027,-123.1501,Entire home/apt,199,2,65,2019-07-07,4.69,1,307
24757423,Spectacular Views in the Heart of Downtown,187178587,West End,49.28376,-123.12461,Entire home/apt,300,2,13,2019-05-27,0.92,1,37
24759144,Last Min Deal Lux Rm own Bath/Spa/Steam Nr DT_Ù_ëèÛè±éëÂÄ__è,129656102,Shaughnessy,49.24853,-123.13751,Private room,118,1,29,2019-06-16,2.04,3,132
24776354,Heritage private suite near beach with huge yard,5168463,West Point Grey,49.26968,-123.21642,Entire home/apt,300,2,30,2019-07-02,2.41,2,331
24784278,Gorgeous Gastown Loft with a View,30552737,Downtown Eastside,49.28464,-123.09863,Entire home/apt,180,2,33,2018-10-20,2.32,1,139
24797319,A jewel in the city,47853499,Riley Park,49.24479,-123.09521,Entire home/apt,199,3,8,2018-07-28,0.58,1,0
24798200,CHARACTER LOFT IN THE _ÈÇ OF GASTOWN - FREE PARKING,184664691,Downtown Eastside,49.28298,-123.10323,Entire home/apt,146,5,29,2019-06-26,2.44,1,37
24800538,Yaletown Modern,27035422,Downtown,49.27375,-123.12728,Entire home/apt,139,31,3,2019-05-13,0.36,1,289
24801728,modern family home near commercial drive,25751773,Grandview-Woodland,49.26725,-123.05962,Entire home/apt,224,3,3,2018-09-16,0.24,1,0
24804300,Sunny top floor suite near Commercial Drive,187523219,Grandview-Woodland,49.27831,-123.07134,Entire home/apt,119,2,8,2018-08-26,0.58,1,0
24805049,Cozy 2nd floor of a house in E Vancouver. Sleeps 9,187526487,Victoria-Fraserview,49.23201,-123.05456,Private room,150,2,21,2019-06-19,1.51,2,110
24805963,Huge 5 BR heritage home steps from the beach,5168463,West Point Grey,49.26979,-123.21642,Entire home/apt,1000,2,3,2018-12-30,0.26,2,5
24808671,Master Queen En-suite double bath 1 bus Downtown,183975156,Marpole,49.21288,-123.12891,Private room,60,2,11,2019-05-31,0.88,5,220
24809164,Cozy Suite in Vancouver Bungalow,1741913,Hastings-Sunrise,49.27499,-123.03901,Private room,70,2,44,2019-06-26,3.15,2,111
24826232,Brand New Shaughnessy Garden Suite,12300194,Shaughnessy,49.2496,-123.13655,Entire home/apt,195,3,24,2019-07-07,1.88,1,106
24828746,Matthews Estate - Modern Minutes to Downtown,153312807,Shaughnessy,49.25363,-123.13699,Entire home/apt,1399,2,27,2019-07-07,2.17,2,205
24829349,Corner King with Fridge and Microwave,65186701,Hastings-Sunrise,49.28199,-123.04781,Private room,400,1,1,2019-05-02,0.43,9,363
24830620,Downtown high-rise 2 Bedroom Condo (Worldmark),187709716,West End,49.28086,-123.12666,Entire home/apt,251,4,0,,NA,1,8
24830914,Deep roots grove upstairs bedroom #U2,185558103,Oakridge,49.23075,-123.13967,Private room,100,1,72,2019-07-07,5.01,6,9
24832706,Spacious and Modern South Granville Terrace Home.,177048474,Shaughnessy,49.25372,-123.14214,Entire home/apt,325,3,52,2019-07-06,3.81,2,121
24833047,Deep Roots Grove upstairs bedroom~U3,185558103,Kerrisdale,49.23062,-123.13973,Private room,100,1,89,2019-07-07,6.5,6,15
24833140,Deep Roots Grove basement bedroom #B3,185558103,Kerrisdale,49.22961,-123.14113,Private room,80,1,58,2019-07-01,4.07,6,19
24835418,Garden Suite off Commercial Drive!,182517955,Grandview-Woodland,49.27459,-123.06285,Entire home/apt,110,2,71,2019-07-08,5.42,1,99
24835727,Cozy ground floor in E Vancouver home. Sleeps 6,187526487,Victoria-Fraserview,49.23014,-123.05418,Private room,150,3,16,2018-10-25,1.12,2,83
24852469,Gorgeous water view unit by Marinaside,9041741,Downtown,49.2749,-123.11201,Entire home/apt,251,15,2,2019-06-15,0.16,4,24
24853244,Spacious private room in cute character house,186632727,Grandview-Woodland,49.27086,-123.06079,Private room,85,4,6,2018-09-16,0.48,1,0
24855338,Quaint Studio House in Strathcona,12005269,Downtown Eastside,49.27828,-123.09071,Private room,85,2,36,2019-06-19,2.58,2,91
24856293,Elegant Private Suite on 10th,187903144,Mount Pleasant,49.26196,-123.08296,Entire home/apt,58,3,70,2019-06-24,4.98,1,103
24857908,"Two beds, easy to DT, airport, free parking ( S2 )",146948242,Marpole,49.21736,-123.14017,Private room,100,1,53,2019-07-09,3.79,7,75
24866881,Downtown Studio,80386717,Downtown,49.27812,-123.13011,Entire home/apt,105,14,0,,NA,1,0
24868490,Mid-century Modern Gastown  loft,6459981,Downtown Eastside,49.28367,-123.10248,Entire home/apt,300,29,6,2019-06-08,0.48,1,310
24874127,A. Zen Room - sunny upstairs room near SKYTRAIN,1456236,Oakridge,49.23023,-123.12895,Private room,50,2,48,2019-07-06,3.74,5,26
24874294,Katie's House-Spacious Room with Mountain/Sea View,53549710,Dunbar Southlands,49.25184,-123.18338,Private room,20,2,19,2018-10-22,1.51,1,0
24875902,Studio Suite 25 minutes from Downtown & Airport,7839331,Renfrew-Collingwood,49.23286,-123.03273,Entire home/apt,108,2,49,2019-07-06,3.58,1,136
24876227,Beautiful 3Bedroom MountainView House in Vancouver,188067811,Renfrew-Collingwood,49.25406,-123.05154,Entire home/apt,180,1,78,2019-07-08,6.19,1,118
24886421,Trendy Two-Level Loft in Gastown,12613378,Downtown Eastside,49.28378,-123.10441,Entire home/apt,375,4,17,2019-06-04,1.21,1,76
24886919,Great Value Central Downtown Gem!!!,188147834,Downtown,49.28047,-123.12483,Entire home/apt,129,2,8,2019-07-05,0.6,1,0
24890710,"Central two bdrm character home, deck and garden",2253467,Hastings-Sunrise,49.28898,-123.04854,Entire home/apt,199,5,4,2019-05-18,0.35,2,0
24895883,Beautiful home by Lake in Vancouver,90879009,Kensington-Cedar Cottage,49.2521,-123.06094,Entire home/apt,500,4,4,2018-08-11,0.34,1,0
24896061,Clean and Comfy Condo in Downtown Vancouver,16143622,Downtown,49.27909,-123.12481,Entire home/apt,98,2,11,2019-01-27,1.53,1,11
24896620,"Private suite with own entrance,__âèÇèë_Ùëç—__è,_ÈÜèè•ë«æë“_____—___èë_©,__çè£ù_èÂ",25462028,Kitsilano,49.26426,-123.18064,Entire home/apt,150,30,0,,NA,1,325
24897242,Private Backyard -Near DT(2 BDRS W Batr& Kitchen!,187350566,Grandview-Woodland,49.26345,-123.07737,Entire home/apt,88,1,11,2019-07-06,1.07,5,29
24902908,"Luxurious Modern 2Bed 2Bath in DT, Walkscore 100",20083641,Downtown,49.28166,-123.12302,Entire home/apt,150,30,1,2019-07-04,1,2,304
24906273,Boutique Mini Penthouse- Charming Gastown,187547012,Downtown Eastside,49.28308,-123.10804,Entire home/apt,216,3,47,2019-06-15,3.46,1,333
24918275,Roomy 2 Bedroom Across VGH In Vancouver,139891966,Fairview,49.26,-123.12845,Entire home/apt,100,30,5,2019-05-02,0.4,28,154
24920619,Penthouse 1brd suite w/ VIEWS in YALETOWN,18024717,Downtown,49.27313,-123.12509,Entire home/apt,199,2,12,2018-10-09,0.89,1,0
24920942,"One bed apartment downtown, best location!",57390399,West End,49.29107,-123.13685,Entire home/apt,140,2,4,2019-01-27,0.5,1,0
24936991,1 Bedroom West End Apartment,83150751,West End,49.28978,-123.13009,Entire home/apt,160,2,9,2019-05-29,1.4,1,79
24943344,The Mark with a view of False Creek,145450031,Downtown,49.27596,-123.12856,Entire home/apt,147,3,45,2019-07-08,3.45,1,10
24944734,Character Home in Strathcona,12005269,Downtown Eastside,49.27786,-123.0922,Entire home/apt,350,3,14,2019-05-20,1.03,2,130
24946435,Outstanding views! Free parking.pool A/C ó_icenced,187881364,Downtown,49.2793,-123.10806,Entire home/apt,500,2,34,2019-07-07,2.5,1,322
24948099,Large Room in Lively Walkable Neighbourhood,57488206,Hastings-Sunrise,49.28198,-123.05627,Private room,59,4,2,2018-09-28,0.2,3,0
24948821,Spacious Room in Mansion Close to the Beach,73875725,West Point Grey,49.27203,-123.21267,Private room,75,2,14,2019-07-07,1,6,10
24949347,Cozy Studio with View and Parking,61551031,Downtown Eastside,49.27955,-123.10554,Entire home/apt,98,1,51,2019-06-25,3.96,1,47
24961531,Furnished 1 bedroom unit in the heart of the city!,106622944,Downtown,49.28219,-123.12441,Entire home/apt,125,30,4,2019-05-05,0.36,2,271
24968566,Immaculate Private Suite in Friendly Hastings-Sunrise,4944151,Hastings-Sunrise,49.28971,-123.05397,Private room,66,3,41,2019-07-06,2.97,1,77
24972517,The Zen Estate - 2010 Olympics Award Winning Home,183964355,Arbutus Ridge,49.25716,-123.17751,Entire home/apt,1299,1,45,2019-07-07,3.24,1,340
24973771,Cozy Solarium Vancouver Downtown Gym Pool WiFi,185447522,Downtown,49.27892,-123.10946,Private room,91,3,49,2019-06-18,3.51,5,5
24989110,Deep Roots Grove basement bedroom~B1,185558103,Kerrisdale,49.22993,-123.14104,Private room,62,1,63,2019-07-06,4.47,6,19
25011581,Centrally Located & Comfortable 1BR Apartment,32710127,Mount Pleasant,49.25923,-123.10386,Entire home/apt,150,2,2,2018-09-24,0.15,1,0
25013154,Downtown Vancouver Studio,157087328,Downtown,49.27613,-123.13046,Entire home/apt,119,1,85,2019-07-08,8.12,2,32
25014800,Haidy's Home RD (ensuite btrm),188209109,Oakridge,49.22774,-123.11442,Private room,75,2,14,2019-07-06,2.9,5,71
25016941,The House room # 3,141360456,Renfrew-Collingwood,49.23848,-123.04955,Private room,45,1,49,2019-02-09,3.53,3,0
25016949,Vintage Vancouver House,20377699,Hastings-Sunrise,49.27612,-123.0552,Entire home/apt,195,5,4,2019-01-01,0.29,3,1
25034146,Forest Hideaway In The City _—¢ hot tub _—¢ pool,141458230,Dunbar Southlands,49.23361,-123.19575,Entire home/apt,312,2,18,2019-06-16,2.95,1,330
25037348,"2 bed condo easy access YVR, Richmond,Downtown,UBC",189275541,Marpole,49.21001,-123.14062,Entire home/apt,108,30,0,,NA,1,15
25054504,Private Master Suite Vancouver Downtown Gym Pool,185447522,Downtown,49.28029,-123.10798,Private room,140,3,22,2019-05-20,1.6,5,9
25058842,WestSide RETREAT SUITE : New Multi-Million $$ home,19554614,South Cambie,49.25217,-123.12621,Entire home/apt,224,2,90,2019-06-25,6.46,3,127
25068423,Cozy home on South Granville.,22516957,Marpole,49.21685,-123.13524,Entire home/apt,251,1,43,2019-07-01,3.15,1,316
25072064,Mount Pleasant Retreat off Main -Overnight Parking,40181177,Mount Pleasant,49.25987,-123.10056,Entire home/apt,240,1,19,2019-07-01,1.39,2,37
25074332,Charming South Granville 1 Bed 1 Bath,139891966,Fairview,49.26001,-123.12787,Entire home/apt,112,30,3,2019-05-31,0.36,28,158
25076407,Living in style - Room A,189413853,Hastings-Sunrise,49.27849,-123.02468,Private room,70,2,9,2019-07-01,0.7,4,88
25080824,Spacious Heritage Home in Vancouver,3150401,Kensington-Cedar Cottage,49.25489,-123.07759,Entire home/apt,119,3,2,2018-07-29,0.14,3,0
25087027,"Private studio 1 bed,1 washroom",161213459,Kensington-Cedar Cottage,49.23394,-123.08058,Private room,80,1,84,2019-06-26,6.04,1,125
25102944,"_…Ä Cozy Garden Suite_…Ä private, close to everything!",35833081,Kensington-Cedar Cottage,49.25751,-123.06942,Entire home/apt,88,2,88,2019-07-01,6.3,2,174
25103609,"Close & convenient in Vancouver 
Spacious living !",5438862,Oakridge,49.22922,-123.11201,Private room,49,2,51,2019-07-03,3.71,5,38
25105855,Your Delightful Vancouver Home-Away-from-Home,4535258,Dunbar Southlands,49.2487,-123.18196,Entire home/apt,426,1,1,2019-07-08,1,1,38
25108729,Great Garden Suite in Ideal Location,56361030,Kitsilano,49.25852,-123.18441,Entire home/apt,174,3,33,2019-07-03,2.42,1,72
25109301,Bright & Luxurious Home in the Heart of Downtown,155141803,West End,49.28686,-123.12927,Entire home/apt,380,1,17,2019-05-30,1.67,2,0
25114047,Sleek Condo in Trendy Neighbourhood,100301689,Downtown Eastside,49.27958,-123.10002,Entire home/apt,169,2,50,2019-07-07,3.85,1,108
25115432,Welcome to the Sunhouse!,92060149,Killarney,49.2223,-123.04357,Private room,66,1,36,2019-07-04,2.6,11,0
25117300,Cozy Den Vancouver Downtown Free Gym Pool WiFi,185447522,Downtown,49.28005,-123.10828,Private room,80,2,52,2019-05-20,3.82,5,5
25128702,Executive Rental on High End Downtown Street,3092935,West End,49.28563,-123.12415,Entire home/apt,146,31,5,2019-05-23,0.55,11,264
25130708,Alison & Dan's place,2317911,Hastings-Sunrise,49.27615,-123.03872,Entire home/apt,199,6,1,2018-08-01,0.09,1,15
25133383,Larch Garden,187158076,Arbutus Ridge,49.24069,-123.16377,Entire home/apt,260,2,15,2019-02-01,1.17,2,77
25142791,Lovely home & great neighborhood,189056359,Grandview-Woodland,49.27352,-123.0638,Entire home/apt,91,2,42,2019-07-04,4.62,1,33
25157667,"Cute, Quiet, Comfortable & Convenient Garden Suite",185055267,Riley Park,49.24347,-123.09229,Entire home/apt,100,30,2,2019-02-26,0.23,1,64
25166793,"Spacious, Private Suite in the core of Kitsilano",57056932,Kitsilano,49.26754,-123.16572,Entire home/apt,174,3,41,2019-07-02,3.31,1,88
25168981,The Yellow Room,170626910,Marpole,49.20828,-123.11858,Private room,91,2,64,2019-07-09,4.62,2,326
25181840,Central & Renovated 1 Bed 1 Bath In Vancouver,139891966,Fairview,49.26048,-123.12662,Entire home/apt,110,30,2,2019-01-09,0.19,28,159
25191139,Contemporary One Bedroom in Shaughnessy,45486333,Shaughnessy,49.24239,-123.14019,Entire home/apt,150,3,27,2019-06-05,2.01,1,309
25193115,"_Ù©èÇèfamily,near UBC",54661165,Dunbar Southlands,49.23422,-123.2013,Private room,66,1,40,2019-06-25,2.94,6,25
